Date,CASH,AAPL,JPM,NEE,XOM,JNJ,WMT,AMZN,UPS
2025-07-23,0.00003026,0.00003108,0.18906596,0.00003124,0.00003037,0.16895356,0.64179551,0.00003098,0.00003106
2025-07-24,0.00003006,0.00003082,0.18771260,0.00003067,0.00003041,0.16831956,0.64378400,0.00003132,0.00003056
2025-07-25,0.00002988,0.00003066,0.18792210,0.00003044,0.00003012,0.16609587,0.64579920,0.00003103,0.00003069
2025-07-28,0.00002992,0.00003073,0.18795990,0.00003027,0.00003045,0.16426313,0.64759421,0.00003125,0.00003014
2025-07-29,0.00002975,0.00003015,0.18608756,0.00003035,0.00003066,0.16516256,0.64856869,0.00003083,0.00002944
2025-07-30,0.00002261,0.00002261,0.34763033,0.01368464,0.00002261,0.14058943,0.49798256,0.00002261,0.00002261
2025-07-31,0.00002279,0.00002279,0.34509373,0.01375379,0.00002279,0.13903393,0.50200429,0.00002309,0.00002279
2025-08-01,0.00002299,0.00002299,0.33821759,0.01367160,0.00002299,0.14169185,0.50630404,0.00002299,0.00002299
2025-08-04,0.00002291,0.00002291,0.33900453,0.01350057,0.00002291,0.14275794,0.50462241,0.00002291,0.00002291
2025-08-05,0.00002302,0.00002297,0.33731898,0.01369172,0.00002299,0.14320549,0.50566808,0.00002325,0.00002350
2025-08-06,0.00002342,0.00002366,0.33056744,0.01329794,0.00002342,0.14022551,0.51579150,0.00002370,0.00002342
2025-08-07,0.00002354,0.00002454,0.32721405,0.01375187,0.00002348,0.14171288,0.51720214,0.00002391,0.00002360
2025-08-08,0.00002347,0.00002541,0.32713330,0.01362983,0.00002351,0.14226233,0.51685496,0.00002370,0.00002350
2025-08-11,0.00002346,0.00002514,0.32728285,0.01360589,0.00002346,0.14233540,0.51665685,0.00002350,0.00002346
2025-08-12,0.00002343,0.00002538,0.33059954,0.01347870,0.00002349,0.14131195,0.51449028,0.00002349,0.00002373
2025-08-13,0.00002377,0.00002616,0.33272257,0.01375731,0.00002416,0.14471579,0.50868179,0.00002416,0.00002428
2025-08-14,0.00002368,0.00002600,0.33564116,0.01369535,0.00002403,0.14443172,0.50610900,0.00002476,0.00002429
2025-08-15,0.00002380,0.00002600,0.33315039,0.01436951,0.00002417,0.14676637,0.50559047,0.00002489,0.00002440
2025-08-18,0.00002369,0.00002581,0.33285632,0.01436442,0.00002412,0.14579110,0.50686550,0.00002483,0.00002420
2025-08-19,0.00002361,0.00002568,0.33073570,0.01446498,0.00002419,0.14657365,0.50810333,0.00002438,0.00002448
2025-08-20,0.00002340,0.00002495,0.32956323,0.01427395,0.00002422,0.14611411,0.50992841,0.00002371,0.00002402
2025-08-21,0.00002397,0.00002543,0.33668533,0.01460175,0.00002497,0.14974140,0.49884868,0.00002409,0.00002438
2025-08-22,0.00002397,0.00002575,0.34215927,0.01464627,0.00002544,0.15002689,0.49304244,0.00002483,0.00002513
