Date,Open,High,Low,Close,Volume
2021-08-25,36.8717042923,37.0559076664,36.0197556351,36.4649162292,51036800
2021-08-26,36.6107608093,36.9638198488,36.3037511667,36.3651542664,29029300
2021-08-27,36.3574788031,36.4572573799,35.7127608713,35.7664871216,32924500
2021-08-30,35.4594723218,36.1962918110,35.4287707778,35.8892822266,25774400
2021-08-31,35.8585930379,36.1809505512,35.2522505595,35.3597030640,34547800
2021-09-01,35.4517963229,35.5055225623,34.8608047618,35.3366699219,32900100
2021-09-02,35.6743793519,35.9737121039,35.4057481458,35.9506874084,26106300
2021-09-03,35.9967397272,36.0965153592,35.5669268695,35.9506874084,20817200
2021-09-07,36.0658172198,36.4572516865,35.7204321445,35.8816108704,26236900
2021-09-08,35.6973991394,35.9123070026,35.4978449748,35.6973991394,15839600
2021-09-09,35.6666982013,35.8585784319,35.1908331213,35.3289871216,21695300
2021-09-10,35.5132018161,35.5746019819,34.9298841378,34.9912872314,20801500
2021-09-13,35.1064076639,35.1754846628,33.9244247614,34.2160835266,37086200
2021-09-14,34.2851630191,34.7380005441,34.1930613153,34.3158645630,24100200
2021-09-15,34.2007368808,34.8224270181,34.1316598735,34.3619155884,28674600
2021-09-16,34.4463439603,34.5307717404,33.7939493411,34.1316604614,22424200
2021-09-17,33.9014016810,34.1239834771,33.2413360703,33.6864967346,56370500
2021-09-20,33.3027302558,34.2698081967,33.3027302558,33.9244232178,41873000
2021-09-21,33.9628055927,34.3312153359,33.6557960094,33.7095222473,23645600
2021-09-22,33.7632454838,34.0702520853,33.6404422576,33.7325439453,22616700
2021-09-23,33.9858365135,34.3235477025,33.8860608693,33.9167594910,19719200
2021-09-24,33.8246473156,34.0856045502,33.6250931611,33.7248687744,16150700
2021-09-27,33.7095186117,33.8707002358,33.3948351403,33.4408874512,19955900
2021-09-28,33.0571242685,33.2183029516,32.5659113708,33.0340995789,28512200
2021-09-29,33.1722571416,33.5329900052,33.0648046746,33.4101867676,18037200
2021-09-30,33.6097423853,33.8092965398,32.9803754540,33.0110740662,21103300
2021-10-01,32.6349968014,33.0801575071,32.0056297476,32.9496803284,38483000
2021-10-04,32.9496724670,33.2720298396,32.3970564822,32.5582351685,28906500
2021-10-05,32.6426621418,32.8422192106,32.4507819215,32.4814834595,19342600
2021-10-06,32.2819375076,32.3893899898,31.9979526015,32.2512359619,30483800
2021-10-07,32.6349965076,32.9727047271,32.3970639200,32.8038520813,19778300
2021-10-08,32.7961655823,32.9343195696,32.4968329192,32.5812606812,12778600
2021-10-11,32.5812616885,32.7117388317,32.2435506301,32.2819290161,11984200
2021-10-12,32.3586791316,32.3970545888,31.9749187041,32.1207466125,16222300
2021-10-13,32.0440014113,32.1668046529,31.4223083539,31.7907180786,28205700
2021-10-14,31.8981725039,32.2051791346,31.8674709625,31.9825973511,17590300
2021-10-15,32.1591258089,32.2589014146,31.7600146029,31.8444423676,23550300
2021-10-18,31.8137468293,32.0056270841,31.4990633285,31.7139682770,21733000
2021-10-19,31.9288717730,32.3893861202,31.8828223877,32.3049583435,17159800
2021-10-20,32.3279810066,33.0878280215,32.3126302365,32.8498954773,22788300
2021-10-21,33.0494436045,33.0724682894,32.5659047260,32.8959388733,22142300
2021-10-22,32.8652481935,33.1492301369,32.7194202611,33.1262054443,17183000
2021-10-25,33.1569019164,33.1876034536,32.6733629522,33.1185264587,22846200
2021-10-26,33.2566828203,33.5867141218,32.9419964328,33.4332122803,29729100
2021-10-27,33.3564608350,33.4332146891,32.7577954121,32.9803771973,22317500
2021-10-28,32.9650225196,33.5176355646,32.9573456712,33.1415519714,18023400
2021-10-29,33.0724793598,33.6404461769,32.8959498846,33.5713691711,30307500
2021-11-01,33.8783779792,33.9935073055,33.3411126698,33.4946174622,32681500
2021-11-02,34.5998452823,35.3366646799,33.0417757876,34.8838272095,69248000
2021-11-03,34.9375567356,35.2982925473,34.1393341823,34.4002914429,44593100
2021-11-04,34.2918969701,34.4312636848,33.5331242757,33.9512214661,38172500
2021-11-05,37.2340774236,37.7915442798,36.0417190718,37.6366920471,173959100
2021-11-08,37.6366903305,37.7760570382,36.8546879204,37.4198989868,57423300
2021-11-09,37.4198977217,37.4586100384,36.5062728705,36.6224098206,29920400
2021-11-10,36.6998421735,38.1012477135,36.6998421735,37.9541397095,42696200
2021-11-11,38.1167187566,39.1000267135,37.7295897792,38.8522644043,42370400
2021-11-12,39.0380937082,39.0922944949,38.3799754756,38.5038566589,27780600
2021-11-15,38.5038527133,38.7903273666,38.2251193410,38.4419136047,27763200
2021-11-16,38.3025582360,38.8367953884,37.8534870138,38.4032096863,31297200
2021-11-17,38.6664524133,39.5568505009,38.4728878684,39.3865127563,36889800
2021-11-18,39.5645787422,40.0368765485,39.1851940134,39.8045997620,32872600
2021-11-19,40.2304489741,40.9117969089,39.2393995807,39.3323097229,47966200
2021-11-22,39.4484566255,39.8510712516,39.0071296795,39.6420211792,27287900
2021-11-23,39.1619850886,39.8355889629,38.9451907625,39.5491142273,24946200
2021-11-24,39.6265321839,39.7426720874,39.2626299099,39.4019966125,18556800
2021-11-26,41.8409075556,42.5377380589,41.2292429606,41.8099365234,66561300
2021-11-29,42.7003387894,43.1261801875,40.3465932695,40.5711288452,72660800
2021-11-30,40.5014459298,42.1660992229,40.1917414804,41.6008911133,64598400
2021-12-01,40.6253237077,42.7158182280,40.1530257912,42.3364334106,59810400
2021-12-02,41.6705746351,42.6461415871,40.8576041442,41.0666542053,46361700
2021-12-03,41.5854077171,42.1273890544,41.1131097369,42.0189933777,37574800
2021-12-06,41.6396036335,41.7247725051,39.6807313993,39.8588104248,53724000
2021-12-07,39.6807221269,40.6485446178,39.0226040145,40.0446243286,41575400
2021-12-08,40.8421146202,41.0976212100,39.5103897481,39.7968673706,37429200
2021-12-09,39.8820268668,40.9195326682,39.8820268668,40.3233566284,38325700
2021-12-10,39.6420186364,40.9195428365,39.5723352835,40.8653450012,26079400
2021-12-13,41.3763520848,43.1494038548,41.3763520848,42.7390480042,54923200
2021-12-14,42.4061173443,43.3197421570,42.0577006016,43.0022964478,48685700
2021-12-15,43.4436179909,45.6192811376,43.2732802813,45.5263710022,75202900
2021-12-16,45.1857002220,47.5626721966,44.7134023394,47.4233055115,75183600
2021-12-17,46.4012922854,47.3768562784,45.4489550924,46.0528755188,104192100
2021-12-20,46.9200454652,47.7794725347,46.3238692538,47.2452354431,55712200
2021-12-21,46.4632249293,46.4864546796,44.2565906375,45.6425132751,63877900
2021-12-22,45.8747940752,46.9123000847,45.0773091487,46.1070709229,62594900
2021-12-23,46.3161303546,46.5174391626,45.1470016443,45.4567031860,39203200
2021-12-27,45.5650979218,45.9754568125,45.0850586223,45.8360900879,27362600
2021-12-28,45.7199401299,46.0296445508,44.1946536841,44.9147109985,36901700
2021-12-29,44.3727408446,44.9302047696,44.1869175673,44.5817909241,26170200
2021-12-30,44.7134096240,45.4799265171,44.5430718803,45.2166786194,24559000
2021-12-31,45.3173294005,46.3006376233,45.2476460476,45.7199440002,28579600
2022-01-03,45.2940972932,45.3328096061,43.6216999728,43.8617210388,57219200
2022-01-04,43.5287930845,43.6913865832,41.7634825368,42.2202949524,66993100
2022-01-05,43.2345806753,43.6991344425,42.8706783537,43.0719871521,52956400
2022-01-06,42.7080857420,43.0719880714,42.1893341227,42.4603233337,37000400
2022-01-07,42.8629292070,43.1803749122,42.2977211442,43.1416625977,27703400
2022-01-10,43.1339183865,43.5597597542,42.3828900319,43.5442771912,34044700
2022-01-11,43.9391452985,44.4656410203,43.2113437789,43.8926887512,33576600
2022-01-12,43.6216999728,44.2565913567,43.2810274838,43.8617210388,27608500
2022-01-13,43.7688103282,43.9391480587,42.7545340871,43.0022964478,28117900
2022-01-14,42.5687094331,42.8784138505,42.2048071856,42.5454826355,27072500
2022-01-18,42.1970751473,42.2357874696,41.3686190459,41.8951148987,35598000
2022-01-19,41.5389576402,42.1893347094,41.3841053944,41.4537887573,27300400
2022-01-20,41.7789723436,42.2125580049,41.0898830086,41.8486557007,35105300
2022-01-21,42.1351235741,42.4835403032,40.6175784362,40.8730850220,41059000
2022-01-24,40.0678631412,40.3078842542,38.5735445307,39.9052696228,59036400
2022-01-25,39.7658986247,40.9118003198,39.6729884747,40.6795234680,43983200
2022-01-26,40.7027501807,41.5157206369,40.6175813127,41.0434226990,39644800
2022-01-27,41.3632877242,42.5803149799,41.3476844673,41.6363372803,36957200
2022-01-28,41.9484020994,42.6505308991,41.4257033384,42.3852844238,28590400
2022-01-31,42.1278219729,42.2370417759,40.8717882860,41.1058311462,38644600
2022-02-01,41.1448478611,41.4725073267,40.8717953305,41.4022941589,27883300
2022-02-02,41.2228598756,42.2292475899,40.9186038168,42.0186080933,32039300
2022-02-03,41.6051316838,42.0420109519,41.4178955860,41.6441383362,22635800
2022-02-04,41.3632823931,41.6831416787,41.0590263624,41.3476791382,24932200
2022-02-07,41.5817259220,41.8001685353,40.7547741661,41.5115127563,32358500
2022-02-08,39.5065376064,40.4115055793,38.7653993497,40.3334922791,67922000
2022-02-09,40.2866874002,40.3491004288,39.7093817657,40.1540641785,38522200
