Date,Open,High,Low,Close,Volume
2021-08-25,46.3589131427,46.8037025459,46.0483967657,46.5435409546,13270300
2021-08-26,46.3253347627,46.6106720937,45.8469755904,45.9141120911,11842600
2021-08-27,46.4931939168,47.1729659840,46.4931939168,46.8037071228,15822500
2021-08-30,47.1981417119,47.2820631559,46.2582048916,46.2917747498,14086100
2021-08-31,46.0987522274,46.4176594728,45.7043144029,45.7546691895,27104100
2021-09-01,45.7294925775,45.9560811095,44.9825776633,45.1252479553,21644100
2021-09-02,45.5616382963,46.6945935577,45.5448533708,46.2246284485,23293300
2021-09-03,46.2581923748,46.4260384188,45.8217939409,46.0483856201,13840000
2021-09-07,45.8805449196,46.3840831103,45.7127020574,45.7798385620,14354400
2021-09-08,45.9812512946,46.3085493351,45.3266520121,45.3602218628,18756700
2021-09-09,44.9993685875,46.1575032006,44.7308160978,45.3938064575,19110800
2021-09-10,46.3169550823,46.3505249437,45.2763149883,45.3014907837,15123700
2021-09-13,45.8637722966,46.9379821944,45.8385933012,46.4680137634,22052300
2021-09-14,46.7365627182,46.8037024324,45.6623529013,45.8050231934,19940300
2021-09-15,46.4680094624,47.4415128925,46.4176578790,47.3491973877,23240900
2021-09-16,47.3827660490,47.3827660490,46.5771087205,46.8456611633,17907200
2021-09-17,46.4428359101,47.6261461986,46.2414199625,46.2917747498,30000400
2021-09-20,45.1336398630,45.4609379738,44.4454737835,45.0581092834,27555100
2021-09-21,45.6287792340,45.7462705227,44.6888457227,45.0161437988,19696800
2021-09-22,45.6791401790,46.9211961440,45.6287853907,46.3337364197,25690600
2021-09-23,46.5099711670,48.0373676583,46.3924798680,47.9030914307,23069400
2021-09-24,47.5841736541,48.5241070395,47.5673887292,48.3310852051,22328600
2021-09-27,49.3885176352,50.1857840864,49.3633418446,49.7661705017,32972200
2021-09-28,50.2697020407,50.7564520695,49.9424007990,50.2864837646,37619300
2021-09-29,50.2193598285,50.5130880916,49.5563695186,50.2529296875,23422800
2021-09-30,50.4543369748,50.4962976933,49.3549514220,49.3633422852,31289600
2021-10-01,49.8584801505,51.1844604591,49.8584801505,51.1341056824,24407300
2021-10-04,51.4614079308,52.0908282854,51.1508947856,51.7971000671,33946700
2021-10-05,52.4684785818,52.6195397156,51.2096379341,51.7131729126,29641600
2021-10-06,50.7480656896,51.2935614045,50.1438211302,50.7648506165,25284900
2021-10-07,50.8655595757,51.2599973723,50.4711217791,50.9075202942,19513600
2021-10-08,51.4026583648,52.3845525063,51.4026583648,52.1831398010,22186900
2021-10-11,52.8964883201,52.9216673126,51.6124717546,51.6628265381,22121500
2021-10-12,51.6712189794,52.0153020069,51.0669743647,51.3942756653,20198600
2021-10-13,51.0082255292,51.5201546067,50.5298663063,51.2516021729,14991700
2021-10-14,51.7887049701,52.2167125954,51.3355215555,52.0320816040,18594500
2021-10-15,52.6447244253,52.9300618151,52.4013477571,52.5272331238,16092600
2021-10-18,52.9468378307,52.9887985454,52.2586718653,52.5020484924,18282800
2021-10-19,52.7622138478,53.3832433924,52.5943677653,53.2909278870,18933200
